nomem_encr,gender_ds,age_qt,has_partner_now_fl,actual_number_of_household_children_qt,number_of_household_children_increase_fl,got_first_child_fl,got_married_fl,married_now_fl,actual_civil_status_ds,actual_domestic_situation_ds,actual_dwelling_ds,actual_urban_type_ds,actual_occupation_type_ds,actual_household_gross_monthly_income_qt,actual_household_gross_monthly_income_med_qt,actual_household_gross_monthly_income_std_qt,actual_household_net_monthly_income_qt,actual_household_net_monthly_income_med_qt,actual_household_net_monthly_income_std_qt,cf20m130,cf19l130,cf18k130,cf17j130,cf14g130,cf15h130,cf16i130,cf20m031,cf19l031,cf18k031,cf17j031,cf20m028,cf17j028,cf20m029,cf19l029,cf08a178,cf08a179,cf10c166,cf11d186,cf20m129,cf20m456,cf20m457,cf20m458,cf19l472,cf20m203_ds,cf20m204_ds,cf20m202_ds,cf20m251,cf17j398,cf20m245_ds,cf20m248_ds,cf20m249,cf20m387,cf20m384,cd20m024,ca18f023,cd20m083,cf20m005,cf20m009,ch20m219,cf20m007,cf20m008,cf20m011,cf20m012,cf20m013,cf20m014,cf20m015,cf20m016,personality_1,personality_2,personality_3,personality_4,personality_5,cf20m130_isna_fl,cf19l130_isna_fl,cf18k130_isna_fl,cf17j130_isna_fl,cf14g130_isna_fl,cf15h130_isna_fl,cf16i130_isna_fl,cf20m031_isna_fl,cf19l031_isna_fl,cf20m028_isna_fl,cf20m029_isna_fl,cf19l029_isna_fl,cf20m251_isna_fl,cf20m249_isna_fl
726394,female,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Divorced,Single,Self owned dwelling,Extremely urban,Paid employment,2800.0,2800.0,0.0,2100.0,2100.0,103.50983390135313,,,,,,,,,,,,2020.0,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,160000.0,,,1946.0,1956.0,0.0,,,,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
723720,male,32.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Slightly urban,Paid employment,6157.4142108627,6157.4142108627,139.2286442676771,4050.0,4050.0,99.44903161976939,5.0,,,,,,,,,,,2018.0,,2019.0,,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1952.0,1953.0,0.0,1.0,,1.0,,2.0,,,,1.0543853416616902,-1.922779372389951,0.3222673854877393,0.828249796051137,-0.4294479780313562,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
703654,female,29.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Very urban,Paid employment,7513.80822912693,6359.12422588478,408.24244441007704,5270.0,4635.0,224.50640302672883,1.0,,,,,,,,,,,2009.0,,2017.0,,,,,,3.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1961.0,1964.0,1.0,1.0,,1.0,,1.0,13.0,1.0,1.0,0.5571624096462583,-0.4346967498082184,0.6964966439025627,0.09058788797430527,0.06619858505557204,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
715167,male,39.0,1.0,3.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Very urban,Paid employment,,,,,,,,,,,,,,2012.0,,,,2006.0,,2008.0,,,,,,,2014.0,2016.0,2018.0,,4.0,4.0,6.0,,,0.0,missing,2.0,,,,,250000.0,1952.0,1957.0,0.0,1.0,,1.0,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
726798,male,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Self owned dwelling,Slightly urban,Paid employment,4385.0,4385.0,0.0,3000.0,3000.0,25.226248955475647,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,225000.0,,140000.0,1956.0,1958.0,0.0,1.0,,1.0,,2.0,,,,-0.9002351804928591,0.019572534870361605,-0.8596647901015096,0.25585597221527967,-0.9344441040397058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
700835,male,28.0,1.0,1.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Paid employment,5731.11391341185,6494.11391341185,372.3058778298654,4050.0,4350.0,170.08401285415226,2.0,,,,,,,,,,,2015.0,,2017.0,,,,,,1.0,2020.0,,,,6.0,6.0,4.0,400.0,,0.0,missing,4.0,,,,,,1966.0,1967.0,1.0,1.0,,1.0,,2.0,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
724816,female,34.0,1.0,1.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Extremely urban,Paid employment,7834.43757010846,7834.43757010846,9.82366554794356e-13,5000.0,5000.0,0.0,0.0,,,,,,,2016.0,,,,2012.0,,2013.0,,,,,,1.0,2019.0,,,,5.0,4.0,4.0,780.0,,0.0,missing,4.0,300.0,,450000.0,,,1951.0,1954.0,0.0,1.0,,2.0,2014.0,2.0,,1.0,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
732983,male,34.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Very urban,Paid employment,5249.0,5249.0,0.0,4532.0,4532.0,0.0,3.0,,,,,,,,,,,2017.0,,2017.0,,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1950.0,1952.0,0.0,1.0,,1.0,,2.0,,,,0.36158341020475426,-0.9398181608164071,1.1027361055978728,-1.5041501158360981,-0.09450400359547931,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
713274,male,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Other,Self owned dwelling,Extremely urban,Paid employment,5200.0,5200.0,0.0,3920.0,3920.0,0.0,,,,,,,,,,,,2018.0,,1997.0,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1955.0,1955.0,,1.0,,1.0,,2.0,,,,1.6401871211057848,-0.5487809781642622,-0.16750638858511274,-0.5831779044038701,0.49748279604492396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
714270,male,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Self owned dwelling,Slightly urban,Paid employment,3500.0,3500.0,0.0,2700.0,2700.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,300000.0,,118000.0,1948.0,1948.0,0.0,1.0,,1.0,,2.0,,,,-1.1418560589836542,-0.17331458642188835,-0.28596579166465524,0.6364515390022035,-0.12854245577466852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
728702,female,25.0,1.0,3.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Moderately urban,Paid employment,8800.0,8800.0,0.0,7350.0,7350.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1964.0,1966.0,0.0,1.0,,1.0,,2.0,,,,-1.4083980800809968,-0.7025979680253569,0.3628636036979767,0.4893541657469257,-1.079845110971018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
711034,female,40.0,1.0,0.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, without child(ren)",Rental dwelling,Moderately urban,"Autonomous professional, freelancer, or self-employed",6000.0,6000.0,0.0,4500.0,4500.0,0.0,,,,,,,,2019.0,,,,2017.0,,2019.0,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1955.0,1956.0,0.0,1.0,,1.0,,2.0,,,,0.12718376917356689,-0.6722597931077885,1.8551344538113181,0.6110314084749281,0.6768941660190315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
724933,male,37.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Slightly urban,Paid employment,6844.0,6844.0,101.03870142666321,5036.0,5036.0,184.67701535383335,0.0,,,,,,,,,,,2015.0,,2017.0,,,,,,1.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,,,0.0,1.0,,1.0,,1.0,8.0,2.0,2.0,-0.43255259998530815,-1.604583003137172,-0.7881773943626853,-1.3499120961332178,0.5896686147667667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
706693,female,37.0,0.0,2.0,0.0,0.0,0.0,0.0,Never been married," Single, with child(ren)",Self owned dwelling,Moderately urban,Paid employment,4170.0,4170.0,0.0,2751.0,2751.0,0.0,,,,,,,,,,,,,,,,,,,,,2011.0,2015.0,,,missing,missing,missing,,,missing,missing,,500.0,,325000.0,,235000.0,1942.0,1955.0,,1.0,,1.0,,1.0,8.0,1.0,2.0,-0.2512722887631739,0.30778681280760795,1.1167812924468452,1.339631253091213,1.6595268514375656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
718345,male,38.0,1.0,2.0,1.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Extremely urban,Paid employment,9500.0,9500.0,0.0,5700.0,5700.0,0.0,0.0,,,,,,,2016.0,,,,2003.0,,2008.0,,,,,,1.0,2017.0,,,,4.0,4.0,4.0,1200.0,,1.0,2.0,8.0,350.0,,360000.0,,343679.0,1952.0,1956.0,0.0,1.0,,1.0,,2.0,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
703931,male,42.0,1.0,1.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,5100.0,5100.0,0.0,3850.0,3850.0,0.0,,,,,,,,2012.0,,,,2007.0,,2008.0,,,,,,,2005.0,,,,missing,missing,missing,,,missing,missing,,,,350000.0,,220000.0,1952.0,1966.0,0.0,2.0,2019.0,1.0,,1.0,3.0,,1.0,-0.9923563193613617,0.22505801750785942,-0.67850850089872,-0.616288027561662,-0.650897812975649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
717748,female,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Separated,Single,Rental dwelling,Extremely urban,Paid employment,2100.0,2100.0,0.0,1815.0,1815.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1953.0,1960.0,0.0,1.0,,1.0,,2.0,,,,0.40670887355407176,-0.7972440466354973,0.38713615312398225,-0.09121623811695127,-0.6871822519383753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
720143,female,20.0,1.0,1.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Extremely urban,Attends school or is studying,,,,,,,10.0,,,,,,,,,,,,,,,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,,,0.0,,,,,,,,,1.7389991890507064,-1.667031197274787,-0.2604330312084244,-0.8264395913150282,-0.8767188318687352,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
702273,male,22.0,1.0,3.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Moderately urban,Has (partial) work disability,8800.0,8800.0,0.0,7350.0,7350.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1964.0,1966.0,0.0,1.0,,1.0,,2.0,,,,-1.4491265774018565,-0.4216937796723995,0.17193018513033814,0.5746074728685414,-0.9017023218877207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
712989,male,34.0,1.0,1.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Very urban,Paid employment,,,,,,,1.0,,,,,,,2020.0,,,,2012.0,,2015.0,,,,,,1.0,2019.0,,,,2.0,4.0,4.0,1200.0,,1.0,2.0,6.0,250.0,,625000.0,,300000.0,1958.0,1961.0,0.0,1.0,,1.0,,2.0,,,,-0.43236545532601567,0.49021299649942657,-0.908831822498431,0.47553045732225546,0.485576017091941,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
715252,female,28.0,0.0,1.0,0.0,0.0,0.0,0.0,Never been married," Single, with child(ren)",Self owned dwelling,Extremely urban,"Autonomous professional, freelancer, or self-employed",3277.4142108627,3077.4142108627,353.3689133563415,2150.0,2000.0,191.28750375000737,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1962.0,1960.0,0.0,1.0,,1.0,,1.0,18.0,1.0,2.0,0.7305377569725587,-1.2173393717483905,-0.2851096710691493,0.22647779359727196,0.7094424010829424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
719505,female,32.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Not urban,Paid employment,7500.0,7500.0,0.0,5450.0,5450.0,0.0,2.0,,,,,,,,,,,2019.0,,2020.0,,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1958.0,1958.0,0.0,1.0,,1.0,,2.0,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
717207,male,38.0,1.0,0.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Not urban,Works or assists in family business,,,,,,,,,,,,,,2005.0,,,,2001.0,,2004.0,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1946.0,1959.0,0.0,1.0,,1.0,,1.0,16.0,2.0,1.0,0.006455881545729839,-1.0707363681005746,-2.409595272357679,-0.4908350277155584,1.8879136709782272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
725415,female,36.0,1.0,2.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Takes care of the housekeeping,4496.87227367527,4496.87227367527,207.503865421701,3200.0,3200.0,127.74459408789598,,,,,,,,2008.0,,,,2005.0,,2008.0,,,,,,,2011.0,2014.0,,,missing,missing,missing,,,missing,missing,,,,,,,1959.0,1959.0,0.0,1.0,,1.0,,1.0,18.0,2.0,2.0,-0.3731356855399792,0.05378247774819308,1.4867606330044847,1.442160688990284,0.43476520408922475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
732222,female,36.0,1.0,2.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Moderately urban,"Autonomous professional, freelancer, or self-employed",3500.0,3500.0,128.67804791221766,3000.0,3000.0,0.0,,,,,,,,2011.0,,,,2002.0,,2008.0,,,,,,,2013.0,2016.0,,,missing,missing,missing,,,missing,missing,,,,155000.0,,,,,0.0,1.0,,1.0,,2.0,,,,0.2609939130427936,-0.43178220435025066,0.1997293811620856,-0.32265039887944574,-0.9316398297031844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
709163,male,33.0,1.0,1.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Paid employment,7631.4436841276,7631.4436841276,1.9293296132306226e-12,4900.0,4900.0,0.0,0.0,,,,,,,2012.0,,,,2007.0,,2007.0,,,,,,1.0,2019.0,,,,5.0,4.0,4.0,300.0,,1.0,1.0,6.0,130.0,,335000.0,,233777.0,1958.0,1961.0,,1.0,,1.0,,1.0,5.0,1.0,1.0,-0.3305913621901287,0.024819704939214593,0.34863057548745235,-0.04347240075481082,0.8251221654531906,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
723164,male,29.0,1.0,1.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Moderately urban,Paid employment,4200.20765538695,4394.12351279263,90.90915614542101,2860.0,3000.0,65.63301233138935,2.0,,,,,,,,,,,2009.0,,2016.0,,,,,,3.0,2018.0,,,,6.0,4.0,4.0,,,0.0,missing,,,,,,,1961.0,1961.0,0.0,1.0,,1.0,,2.0,,,,-2.1856381541879255,0.6302885378096137,0.4267786946674032,0.29067293843801273,-0.9697479926331615,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
718069,female,41.0,0.0,3.0,0.0,0.0,0.0,0.0,Never been married," Single, with child(ren)",Rental dwelling,Moderately urban,Takes care of the housekeeping,1950.0,1850.0,48.03844614152614,1900.0,1800.0,48.03844614152614,0.0,,,,,,,,,,,2017.0,,,,,,,,1.0,2007.0,2011.0,2019.0,,2.0,4.0,1.0,49.0,,0.0,missing,3.0,,700.0,,,,1956.0,1954.0,1.0,1.0,,1.0,,1.0,11.0,1.0,2.0,0.10857278215835796,-1.1323770863854579,1.0233222501271695,-1.9245753857335914,-1.37814228616642,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
709531,female,34.0,1.0,1.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,21831.7147459497,21831.7147459497,3.9852061127397324e-12,11500.0,11500.0,0.0,0.0,,,,,,,,,,,2016.0,,2017.0,,,,,,2.0,2019.0,,,,2.0,4.0,3.0,,,1.0,1.0,1.0,,,,,,1958.0,1960.0,,1.0,,1.0,,2.0,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
731429,male,20.0,1.0,1.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Extremely urban,Attends school or is studying,5459.91082100383,5459.91082100383,9.586915924860112e-13,3750.0,3750.0,0.0,8.0,,,,,,,,,,,2017.0,,,,,,,,3.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1974.0,1975.0,0.0,1.0,,1.0,,2.0,,,,0.5290283267450878,-0.9242695895552531,-0.3245189820074397,-0.8504709908071284,-1.0652577954560332,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
700120,male,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Rental dwelling,Extremely urban,Paid employment,2300.0,2300.0,0.0,1919.0,1919.0,13.626090036042237,8.0,,,,,,,,,,,2015.0,,,,,,,,3.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1959.0,1964.0,0.0,1.0,,1.0,,1.0,12.0,1.0,2.0,-0.7905253475676718,1.6990016072796719,1.52842261598636,0.7655427670019354,1.2124531202038378,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
712653,male,34.0,1.0,1.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,6186.77334958365,6186.77334958365,0.0,4150.0,4150.0,0.0,0.0,,,,,,,2018.0,,,,2011.0,,2016.0,,,,,,1.0,2018.0,,,,4.0,6.0,6.0,800.0,,0.0,missing,2.0,500.0,,,,,1955.0,1956.0,0.0,1.0,,1.0,,2.0,,,,0.4239672798415774,0.7034205369794132,0.23183624534783756,1.0625591308220461,-0.40378319404228175,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
730303,male,32.0,1.0,0.0,0.0,0.0,1.0,1.0,Married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Moderately urban,Paid employment,6078.50439058747,6078.50439058747,0.0,4057.0,4057.0,0.0,3.0,,,,,,,2020.0,,,,2013.0,,2013.0,,,,,,1.0,,,,,missing,missing,missing,,,missing,missing,,,,280000.0,,220000.0,1960.0,1959.0,0.0,1.0,,1.0,,2.0,,,,-0.6154327232486945,-1.1672799002249774,-0.45275183614825015,-0.7153980312774436,-0.06055400847871921,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
723297,female,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Cost-free dwelling,missing,Has (partial) work disability,400.0,291.637002488289,49.61903506857834,200.0,250.0,21.213203435596427,20.0,,,,,,,,,,,,,,,,,,,6.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1960.0,1962.0,0.0,1.0,,1.0,,2.0,,,,1.4764417952936015,0.6480750513573003,0.9361263930670098,-0.48178556810899986,1.694894079935064,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
714563,female,30.0,1.0,0.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Moderately urban,Paid employment,6000.0,6000.0,0.0,4400.0,4400.0,88.1917103688197,0.0,,,,,,,2016.0,,,,2007.0,,2016.0,,,,,,2.0,2019.0,,,,3.0,3.0,3.0,,,1.0,2.0,2.0,,,,,,1965.0,1967.0,1.0,1.0,,1.0,,1.0,26.0,,2.0,0.9172051287977644,0.4587124633925563,0.3589325955650736,-0.04336397402198365,-1.3751297632282509,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
719981,female,28.0,1.0,2.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Takes care of the housekeeping,4300.78429288782,4187.39214644391,223.54723176716013,3313.0,3412.0,54.97726802961384,,,,,,,,2018.0,,,,2011.0,,2013.0,,,,,,,2017.0,2019.0,,,2.0,4.0,3.0,2336.0,,0.0,missing,6.0,2105.0,,300000.0,,160000.0,1959.0,1963.0,0.0,1.0,,1.0,,2.0,,,,-1.2573728664797108,0.561902848223817,0.48597498589185617,1.263151609899672,-0.5301511772114175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
702818,female,26.0,1.0,2.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Rental dwelling,Moderately urban,Attends school or is studying,1911.36272170539,1911.36272170539,4.793457962430056e-13,1500.0,1500.0,0.0,,,,,,,,,,,,2013.0,,2016.0,,,,,,,2016.0,2019.0,,,4.0,3.0,4.0,1300.0,,0.0,missing,11.0,1764.0,,,,,1946.0,1948.0,0.0,1.0,,1.0,,2.0,,,,0.8209013068259663,-0.38337286128056497,0.028257610106060715,-0.6943660531334852,0.22202361642334148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
726792,female,20.0,1.0,2.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Moderately urban,Attends school or is studying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1964.0,1966.0,0.0,1.0,,1.0,,2.0,,,,0.4628481156586375,-0.17843736180060207,-0.13626784267797729,-0.847183782673523,0.1755628772324736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
729453,female,26.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Rental dwelling,Extremely urban,Paid employment,7456.0,6600.0,323.1684052963999,5600.0,4900.0,263.88702816994174,3.0,,,,,,,,,,,2016.0,,2018.0,,,,,,3.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1959.0,1960.0,0.0,1.0,,1.0,,2.0,,,,0.4875778043305292,1.688133705711139,0.1556379457193451,0.016065913827849464,-0.7975226030860468,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
707622,male,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Other,Self owned dwelling,Very urban,Paid employment,4985.0,4985.0,0.0,4500.0,4500.0,0.0,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,220000.0,,,1950.0,1952.0,0.0,1.0,,2.0,2020.0,2.0,,2.0,,-0.5347758972766831,0.7904732479388984,-0.5354848414401272,-0.5938006429208015,0.4110325509009573,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
705772,male,24.0,1.0,1.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Very urban,Attends school or is studying,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1963.0,1963.0,0.0,1.0,,1.0,,2.0,,,,2.2413193224878083,-1.8736392952270013,0.1573508108780129,-2.3630431847645403,0.34300318697489846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
700155,female,39.0,1.0,3.0,0.0,0.0,0.0,0.0,Divorced,"(Un)married co-habitation, with child(ren)",Rental dwelling,Moderately urban,Paid employment,3854.75318166547,3854.75318166547,387.54788806425074,3095.0,3095.0,123.92107467472191,,,,,,,,,,,,2015.0,,2019.0,,,,,,,2008.0,2008.0,2010.0,,missing,missing,missing,,,missing,missing,,,,,,,1952.0,1955.0,1.0,2.0,1982.0,1.0,,2.0,,,1.0,0.6345023180122791,-0.13016673757174047,0.8564128291750616,0.14655862870305406,1.358791671186245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
730282,male,42.0,1.0,1.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Rental dwelling,Extremely urban,"Autonomous professional, freelancer, or self-employed",4149.82646855072,6940.71193420635,2199.8613986316905,3250.0,4786.5,1487.4184066642165,,,,,,,,,,,,2006.0,,2007.0,,,,,,,2000.0,2002.0,,,missing,missing,missing,,,missing,missing,,,,,,,1952.0,1956.0,0.0,1.0,,1.0,,1.0,16.0,1.0,1.0,-0.5811938436104453,0.6575989500007812,-1.5367175960665942,-1.8812373012259331,0.08153177327997578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
