nomem_encr,actual_household_gross_monthly_income_qt,actual_household_net_monthly_income_qt,actual_household_gross_monthly_income_med_qt,actual_household_gross_monthly_income_std_qt,actual_household_net_monthly_income_std_qt,age_qt,gender_ds,got_married_fl,actual_household_net_monthly_income_med_qt,cf20m130_zero,cf20m130_negative,belbezig_2020_imputed,brutoink_f_2020_imputed,nettoink_f_2020_imputed,burgstat_2020_imputed,oplcat_2020_imputed,partner_2020_imputed,sted_2020_imputed,woning_2020_imputed,woonvorm_2020_imputed,cf20m130_imputed,cf20m129_imputed,cf20m128_imputed,cf20m005_imputed,cf20m008_imputed,cf20m009_imputed,cf20m012_imputed,cf20m014_imputed,cf20m398_imputed,cf20m025_imputed,cf20m028_imputed,cf20m029_imputed,cf20m030_imputed,cf20m031_imputed,cf20m402_imputed,cf20m166_imputed,cf20m185_imputed,cf20m186_imputed,cf20m250_imputed,cf20m251_imputed,cf20m471_imputed,cf20m472_imputed,cf20m486_imputed,cv20l068_imputed,cv20l103_imputed,cv20l125_imputed,cv20l126_imputed,cv20l130_imputed,cs20m180_imputed,cs20m370_imputed,cr20m041_imputed,cr20m093_imputed,cr20m094_imputed,ca20g023_imputed,cd20m024_imputed,ci20m043_imputed,ci20m309_imputed,ch20m219_imputed,year_last_child_imputed,num_children_imputed,cf20m130,cf20m129,cf20m128,cf20m025,cf20m030,cf20m402,cf20m166,ch20m219,migration_background_bg,belbezig_2020,brutoink_f_2020,nettoink_f_2020,burgstat_2020,oplcat_2020,partner_2020,sted_2020,woning_2020,woonvorm_2020,same_sex_ds,personality_1,personality_2,personality_3,personality_4,personality_5,new_child
700835,5731.11391341185,4050.0,6494.11391341185,372.3058778298654,170.08401285415226,28.0,male,0.0,4350.0,2.0,2.0,1.0,3446.11391341185,2250.0,1.0,4.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,1966.0,,1967.0,,,1801.0,1.0,2015.0,2017.0,2.0,,,,1.0,1.0,,400.0,2.0,,,,,,,,0.0,,6.0,1.0,1.0,15000.0,,0.0,5.0,1.0,2020.0,1,2.0,1.0,1.0,1.0,2.0,,,1.0,0.0,1.0,3446.11391341185,2250.0,1.0,4.0,1.0,5.0,1.0,3.0,False,,,,,,1.0
724816,7834.43757010846,5000.0,7834.43757010846,9.82366554794356e-13,0.0,34.0,female,0.0,5000.0,0.0,0.0,1.0,2536.36320561483,1750.0,1.0,5.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1951.0,,1954.0,2014.0,,,1.0,2012.0,2013.0,1.0,2016.0,,,1.0,1.0,,780.0,2.0,,,,,,,,0.0,6.0,6.0,1.0,1.0,-8.0,450000.0,,,0.0,2019.0,1,0.0,1.0,1.0,1.0,1.0,,,0.0,201.0,1.0,2536.36320561483,1750.0,1.0,5.0,1.0,1.0,1.0,3.0,False,,,,,,1.0
732983,5249.0,4532.0,5249.0,0.0,0.0,34.0,male,0.0,4532.0,3.0,3.0,1.0,2900.0,2418.0,5.0,5.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1950.0,,1952.0,,,3642.0,1.0,2017.0,2017.0,2.0,,,,1.0,1.0,,,2.0,,,,,,,,1.0,6.0,6.0,1.0,4.0,5000.0,,0.0,5.0,0.0,,0,3.0,2.0,1.0,1.0,2.0,,,0.0,201.0,1.0,2900.0,2418.0,5.0,5.0,1.0,2.0,1.0,2.0,False,0.3615834102047542,-0.9398181608164072,1.1027361055978728,-1.504150115836098,-0.0945040035954793,0.0
713274,5200.0,3920.0,5200.0,0.0,0.0,42.0,male,0.0,3920.0,,,1.0,2600.0,1960.0,5.0,1.0,0.0,1.0,1.0,5.0,,,2.0,1955.0,,1955.0,,,,1.0,2018.0,1997.0,2.0,,,,1.0,1.0,,,2.0,,,,,,,,99.0,2.0,,,,7000.0,,0.0,,,,0,,,2.0,1.0,2.0,,,,101.0,1.0,2600.0,1960.0,5.0,1.0,0.0,1.0,1.0,5.0,True,1.6401871211057848,-0.5487809781642622,-0.1675063885851127,-0.5831779044038701,0.4974827960449239,0.0
714270,3500.0,2700.0,3500.0,0.0,0.0,41.0,male,0.0,2700.0,,,1.0,3500.0,2700.0,5.0,5.0,0.0,4.0,1.0,1.0,,,3.0,1948.0,,1948.0,,,0.0,,,,,,,7.0,,,,,2.0,,,0.0,5.0,2.0,3.0,4.0,0.0,,6.0,4.0,4.0,5000.0,300000.0,0.0,,0.0,,0,,,3.0,,,,7.0,0.0,0.0,1.0,3500.0,2700.0,5.0,5.0,0.0,4.0,1.0,1.0,False,-1.1418560589836542,-0.1733145864218883,-0.2859657916646552,0.6364515390022035,-0.1285424557746685,0.0
728702,8800.0,7350.0,8800.0,0.0,0.0,25.0,female,0.0,7350.0,,,1.0,1900.0,1750.0,5.0,4.0,1.0,3.0,1.0,3.0,,,3.0,1964.0,,1966.0,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,6.0,4.0,4.0,,,0.0,,0.0,,0,,,3.0,,,,,0.0,202.0,1.0,1900.0,1750.0,5.0,4.0,1.0,3.0,1.0,3.0,False,-1.4083980800809968,-0.7025979680253569,0.3628636036979767,0.4893541657469257,-1.079845110971018,0.0
711034,6000.0,4500.0,6000.0,0.0,0.0,40.0,female,0.0,4500.0,,,3.0,2000.0,1500.0,1.0,5.0,1.0,3.0,2.0,2.0,,,2.0,1955.0,,1956.0,,,14142.0,1.0,2017.0,2019.0,1.0,2019.0,,,1.0,1.0,,,2.0,,,,4.0,4.0,3.0,3.0,1.0,6.0,3.0,1.0,4.0,17000.0,,0.0,5.0,0.0,,0,,,2.0,1.0,1.0,,,0.0,0.0,3.0,2000.0,1500.0,1.0,5.0,1.0,3.0,2.0,2.0,False,0.1271837691735668,-0.6722597931077885,1.855134453811318,0.6110314084749281,0.6768941660190315,0.0
724933,6844.0,5036.0,6844.0,101.0387014266632,184.67701535383333,37.0,male,0.0,5036.0,0.0,0.0,1.0,3600.0,2688.0,5.0,5.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,,,,,8.0,,1.0,2015.0,2017.0,2.0,,,,2.0,2.0,,,2.0,,,,,,,,0.0,,6.0,1.0,4.0,500.0,,,,0.0,,0,0.0,1.0,1.0,1.0,2.0,,,0.0,0.0,1.0,3600.0,2688.0,5.0,5.0,1.0,4.0,1.0,2.0,False,-0.4325525999853081,-1.604583003137172,-0.7881773943626853,-1.3499120961332178,0.5896686147667667,1.0
706693,4170.0,2751.0,4170.0,0.0,0.0,37.0,female,0.0,2751.0,,,1.0,4170.0,2751.0,5.0,6.0,0.0,3.0,1.0,4.0,,,2.0,1942.0,,1955.0,,8.0,,,,,,,,9.0,,,,,2.0,,,,,,,,0.0,7.0,5.0,4.0,1.0,12500.0,325000.0,0.0,1.0,,2015.0,2,,,2.0,,,,9.0,,0.0,1.0,4170.0,2751.0,5.0,6.0,0.0,3.0,1.0,4.0,False,-0.2512722887631739,0.3077868128076079,1.1167812924468452,1.339631253091213,1.6595268514375656,0.0
718345,9500.0,5700.0,9500.0,0.0,0.0,38.0,male,0.0,5700.0,0.0,0.0,1.0,5000.0,3100.0,1.0,6.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1952.0,,1956.0,,,55875.0,1.0,2003.0,2008.0,1.0,2016.0,,,1.0,2.0,,1200.0,2.0,,,,,,,,0.0,,6.0,1.0,1.0,2500.0,360000.0,0.0,5.0,0.0,2017.0,1,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,1.0,5000.0,3100.0,1.0,6.0,1.0,1.0,1.0,3.0,False,,,,,,1.0
703931,5100.0,3850.0,5100.0,0.0,0.0,42.0,male,0.0,3850.0,,,1.0,2300.0,1750.0,1.0,2.0,1.0,4.0,1.0,3.0,,,2.0,1952.0,2019.0,1966.0,,3.0,,1.0,2007.0,2008.0,1.0,2012.0,,,1.0,1.0,,,2.0,,,,3.0,2.0,5.0,5.0,99.0,,6.0,1.0,1.0,5000.0,350000.0,0.0,1.0,0.0,2005.0,1,,,2.0,1.0,1.0,,,0.0,0.0,1.0,2300.0,1750.0,1.0,2.0,1.0,4.0,1.0,3.0,False,-0.9923563193613616,0.2250580175078594,-0.67850850089872,-0.616288027561662,-0.650897812975649,0.0
717748,2100.0,1815.0,2100.0,0.0,0.0,42.0,female,0.0,1815.0,,,1.0,2100.0,1815.0,2.0,4.0,0.0,1.0,2.0,1.0,,,2.0,1953.0,,1960.0,,,,,,,,,,7.0,,,,,2.0,,,,,,,,1.0,,4.0,1.0,1.0,,,0.0,5.0,0.0,,0,,,2.0,,,,7.0,0.0,102.0,1.0,2100.0,1815.0,2.0,4.0,0.0,1.0,2.0,1.0,False,0.4067088735540717,-0.7972440466354973,0.3871361531239822,-0.0912162381169512,-0.6871822519383753,0.0
720143,,,,,,20.0,female,0.0,,10.0,10.0,7.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,3.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,3.0,,6.0,4.0,4.0,,,0.0,,0.0,,0,10.0,2.0,1.0,,,,,0.0,101.0,7.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,3.0,False,1.7389991890507064,-1.667031197274787,-0.2604330312084244,-0.8264395913150282,-0.8767188318687352,0.0
702273,8800.0,7350.0,8800.0,0.0,0.0,22.0,male,0.0,7350.0,,,10.0,700.0,750.0,5.0,1.0,1.0,3.0,1.0,3.0,,,3.0,1964.0,,1966.0,,,,,,,,,,,,,,,2.0,,,,,,,,99.0,,6.0,4.0,4.0,,,0.0,,0.0,,0,,,3.0,,,,,0.0,202.0,10.0,700.0,750.0,5.0,1.0,1.0,3.0,1.0,3.0,False,-1.4491265774018565,-0.4216937796723995,0.1719301851303381,0.5746074728685414,-0.9017023218877208,0.0
712989,,,,,,34.0,male,0.0,,1.0,1.0,1.0,7700.0,4000.0,5.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1958.0,,1961.0,,,83770.0,1.0,2012.0,2015.0,1.0,2020.0,,,2.0,2.0,,1200.0,2.0,,,0.0,2.0,2.0,2.0,4.0,0.0,,6.0,1.0,1.0,4000.0,625000.0,0.0,5.0,0.0,2019.0,1,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,1.0,7700.0,4000.0,5.0,6.0,1.0,2.0,1.0,3.0,False,-0.4323654553260156,0.4902129964994265,-0.908831822498431,0.4755304573222554,0.485576017091941,1.0
715252,3277.4142108627,2150.0,3077.4142108627,353.3689133563415,191.28750375000735,28.0,female,0.0,2000.0,,,3.0,700.0,400.0,5.0,5.0,0.0,1.0,1.0,4.0,,,3.0,1962.0,,1960.0,,18.0,,,,,,,,,,,,,2.0,,,,4.0,2.0,3.0,4.0,1.0,5.0,6.0,4.0,4.0,,,0.0,,0.0,,0,,,3.0,,,,,0.0,0.0,3.0,700.0,400.0,5.0,5.0,0.0,1.0,1.0,4.0,False,0.7305377569725587,-1.2173393717483905,-0.2851096710691493,0.2264777935972719,0.7094424010829424,0.0
719505,7500.0,5450.0,7500.0,0.0,0.0,32.0,female,0.0,5450.0,2.0,2.0,1.0,4500.0,2800.0,5.0,6.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,1958.0,,1958.0,,,18759.0,1.0,2019.0,2020.0,2.0,,,,1.0,2.0,,,2.0,,,,,,,,1.0,6.0,,,,1000.0,,,,0.0,,0,2.0,2.0,1.0,1.0,2.0,,,0.0,0.0,1.0,4500.0,2800.0,5.0,6.0,1.0,5.0,1.0,2.0,False,,,,,,1.0
717207,,,,,,38.0,male,0.0,,,,2.0,,,1.0,1.0,1.0,5.0,1.0,2.0,,,2.0,1946.0,,1959.0,,16.0,,1.0,2001.0,2004.0,1.0,2005.0,,,1.0,2.0,,,2.0,,,,4.0,2.0,4.0,5.0,0.0,7.0,5.0,1.0,4.0,50000.0,,1.0,5.0,0.0,,0,,,2.0,1.0,1.0,,,0.0,0.0,2.0,,,1.0,1.0,1.0,5.0,1.0,2.0,False,0.0064558815457298,-1.0707363681005746,-2.409595272357679,-0.4908350277155584,1.8879136709782272,0.0
725415,4496.87227367527,3200.0,4496.87227367527,207.503865421701,127.74459408789598,36.0,female,0.0,3200.0,,,8.0,2230.38674670278,1600.0,1.0,4.0,1.0,5.0,1.0,3.0,,,2.0,1959.0,,1959.0,,18.0,,1.0,2005.0,2008.0,1.0,2008.0,,,1.0,1.0,,,2.0,,,0.0,4.0,3.0,3.0,1.0,99.0,,3.0,1.0,1.0,-8.0,,0.0,1.0,0.0,2014.0,2,,,2.0,1.0,1.0,,,0.0,0.0,8.0,2230.38674670278,1600.0,1.0,4.0,1.0,5.0,1.0,3.0,False,-0.3731356855399792,0.053782477748193,1.486760633004485,1.442160688990284,0.4347652040892247,0.0
732222,3500.0,3000.0,3500.0,128.67804791221766,0.0,36.0,female,0.0,3000.0,,,3.0,800.0,750.0,1.0,4.0,1.0,3.0,1.0,3.0,,,2.0,,,,,,0.0,1.0,2002.0,2008.0,1.0,2011.0,,,2.0,2.0,,,2.0,,,0.0,3.0,2.0,4.0,4.0,0.0,,6.0,1.0,1.0,5000.0,155000.0,0.0,1.0,0.0,2016.0,2,,,2.0,1.0,1.0,,,0.0,201.0,3.0,800.0,750.0,1.0,4.0,1.0,3.0,1.0,3.0,False,0.2609939130427936,-0.4317822043502506,0.1997293811620856,-0.3226503988794457,-0.9316398297031844,0.0
709163,7631.4436841276,4900.0,7631.4436841276,1.9293296132306226e-12,0.0,33.0,male,0.0,4900.0,0.0,0.0,1.0,5011.5085982822,3100.0,1.0,6.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,1958.0,,1961.0,,5.0,,1.0,2007.0,2007.0,1.0,2012.0,,,2.0,2.0,,300.0,2.0,,,,,,,,0.0,5.0,4.0,1.0,1.0,1500.0,335000.0,,,,2019.0,1,0.0,1.0,1.0,1.0,1.0,,,,0.0,1.0,5011.5085982822,3100.0,1.0,6.0,1.0,5.0,1.0,3.0,False,-0.3305913621901287,0.0248197049392145,0.3486305754874523,-0.0434724007548108,0.8251221654531906,1.0
723164,4200.20765538695,2860.0,4394.12351279263,90.909156145421,65.63301233138935,29.0,male,0.0,3000.0,2.0,2.0,1.0,3446.11391341185,2250.0,5.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1961.0,,1961.0,,,0.0,1.0,2009.0,2016.0,2.0,,,,3.0,1.0,15.0,,2.0,,,0.0,3.0,1.0,5.0,5.0,1.0,,6.0,1.0,1.0,-8.0,,0.0,5.0,0.0,2018.0,1,2.0,3.0,1.0,1.0,2.0,,,0.0,201.0,1.0,3446.11391341185,2250.0,5.0,4.0,1.0,3.0,1.0,3.0,False,-2.185638154187925,0.6302885378096137,0.4267786946674032,0.2906729384380127,-0.9697479926331616,0.0
718069,1950.0,1900.0,1850.0,48.03844614152614,48.03844614152614,41.0,female,0.0,1800.0,0.0,0.0,8.0,1950.0,1900.0,5.0,1.0,0.0,3.0,2.0,4.0,0.0,1.0,1.0,1956.0,,1954.0,,11.0,,2.0,2017.0,,2.0,,,,,,13.0,49.0,2.0,,,,,3.0,4.0,4.0,0.0,3.0,5.0,3.0,1.0,100.0,,0.0,2.0,1.0,2019.0,3,0.0,1.0,1.0,2.0,2.0,,,1.0,0.0,8.0,1950.0,1900.0,5.0,1.0,0.0,3.0,2.0,4.0,False,0.1085727821583579,-1.132377086385458,1.0233222501271697,-1.9245753857335917,-1.37814228616642,1.0
709531,21831.7147459497,11500.0,21831.7147459497,3.985206112739733e-12,0.0,34.0,female,0.0,11500.0,0.0,0.0,1.0,3833.60094016172,2500.0,5.0,6.0,1.0,4.0,1.0,3.0,0.0,2.0,1.0,1958.0,,1960.0,,,9063.0,1.0,2016.0,2017.0,2.0,,,,2.0,1.0,,,2.0,,,,,,,,,,6.0,1.0,1.0,31000.0,,,,,2019.0,1,0.0,2.0,1.0,1.0,2.0,,,,0.0,1.0,3833.60094016172,2500.0,5.0,6.0,1.0,4.0,1.0,3.0,False,,,,,,1.0
731429,5459.91082100383,3750.0,5459.91082100383,9.586915924860112e-13,0.0,20.0,male,0.0,3750.0,8.0,8.0,7.0,286.992040080165,250.0,5.0,4.0,1.0,1.0,1.0,3.0,8.0,3.0,1.0,1974.0,,1975.0,,,,2.0,2017.0,,2.0,,,,2.0,1.0,,,2.0,,,,,,,,1.0,,6.0,4.0,4.0,,,0.0,,0.0,,0,8.0,3.0,1.0,2.0,2.0,,,0.0,202.0,7.0,286.992040080165,250.0,5.0,4.0,1.0,1.0,1.0,3.0,False,0.5290283267450878,-0.9242695895552532,-0.3245189820074397,-0.8504709908071284,-1.0652577954560332,0.0
700120,2300.0,1919.0,2300.0,0.0,13.626090036042235,24.0,male,0.0,1919.0,8.0,8.0,1.0,2300.0,1919.0,5.0,4.0,0.0,1.0,2.0,1.0,8.0,3.0,1.0,1959.0,,1964.0,,12.0,,2.0,2015.0,,2.0,,,,2.0,2.0,,,2.0,,,0.0,3.0,1.0,5.0,4.0,4.0,5.0,6.0,1.0,1.0,,,0.0,5.0,0.0,,0,8.0,3.0,1.0,2.0,2.0,,,0.0,0.0,1.0,2300.0,1919.0,5.0,4.0,0.0,1.0,2.0,1.0,False,-0.7905253475676718,1.699001607279672,1.52842261598636,0.7655427670019354,1.2124531202038378,0.0
712653,6186.77334958365,4150.0,6186.77334958365,0.0,0.0,34.0,male,0.0,4150.0,0.0,0.0,1.0,3714.68777808179,2400.0,1.0,5.0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,1955.0,,1956.0,,,595.0,1.0,2011.0,2016.0,1.0,2018.0,,,2.0,1.0,,800.0,2.0,,,,,,,,0.0,,6.0,1.0,1.0,50000.0,,0.0,5.0,0.0,2018.0,1,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,1.0,3714.68777808179,2400.0,1.0,5.0,1.0,4.0,1.0,3.0,False,0.4239672798415774,0.7034205369794132,0.2318362453478375,1.062559130822046,-0.4037831940422817,1.0
730303,6078.50439058747,4057.0,6078.50439058747,0.0,0.0,32.0,male,1.0,4057.0,3.0,3.0,1.0,3458.56930474207,2257.0,1.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1960.0,,1959.0,,,13809.0,1.0,2013.0,2013.0,1.0,2020.0,,,1.0,1.0,,,2.0,,,,,,,,0.0,,6.0,1.0,4.0,4000.0,280000.0,0.0,5.0,0.0,,0,3.0,1.0,1.0,1.0,1.0,,,0.0,0.0,1.0,3458.56930474207,2257.0,1.0,4.0,1.0,3.0,1.0,2.0,False,-0.6154327232486945,-1.1672799002249774,-0.4527518361482501,-0.7153980312774436,-0.0605540084787192,0.0
723297,400.0,200.0,291.637002488289,49.61903506857834,21.213203435596427,32.0,female,0.0,250.0,20.0,20.0,10.0,400.0,200.0,5.0,3.0,0.0,,4.0,1.0,20.0,6.0,1.0,1960.0,,1962.0,,,14306.0,,,,,,,6.0,,,,,2.0,,,,,,,,99.0,,5.0,4.0,4.0,,,0.0,5.0,0.0,,0,20.0,6.0,1.0,,,,6.0,0.0,202.0,10.0,400.0,200.0,5.0,3.0,0.0,,4.0,1.0,False,1.4764417952936015,0.6480750513573003,0.9361263930670098,-0.4817855681089998,1.694894079935064,0.0
714563,6000.0,4400.0,6000.0,0.0,88.1917103688197,30.0,female,0.0,4400.0,0.0,0.0,1.0,2800.0,2000.0,1.0,4.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1965.0,,1967.0,,26.0,,1.0,2007.0,2016.0,1.0,2016.0,,,2.0,2.0,16.0,,2.0,,,,,,,,0.0,,6.0,1.0,1.0,15000.0,,0.0,5.0,1.0,2019.0,1,0.0,2.0,1.0,1.0,1.0,,,1.0,0.0,1.0,2800.0,2000.0,1.0,4.0,1.0,3.0,1.0,2.0,False,0.9172051287977644,0.4587124633925563,0.3589325955650736,-0.0433639740219836,-1.3751297632282509,1.0
719981,4300.78429288782,3313.0,4187.39214644391,223.54723176716013,54.97726802961384,28.0,female,0.0,3412.0,,,8.0,1381.0,1363.0,1.0,4.0,1.0,4.0,1.0,3.0,,,3.0,1959.0,,1963.0,,,11573.0,1.0,2011.0,2013.0,1.0,2018.0,,,1.0,1.0,,2336.0,2.0,,,,,,,,1.0,5.0,6.0,1.0,2.0,-9.0,300000.0,0.0,1.0,0.0,2019.0,2,,,3.0,1.0,1.0,,,0.0,0.0,8.0,1381.0,1363.0,1.0,4.0,1.0,4.0,1.0,3.0,False,-1.2573728664797108,0.561902848223817,0.4859749858918561,1.263151609899672,-0.5301511772114175,0.0
702818,1911.36272170539,1500.0,1911.36272170539,4.793457962430056e-13,0.0,26.0,female,0.0,1500.0,,,7.0,963.353122324604,750.0,5.0,5.0,1.0,3.0,2.0,3.0,,,3.0,1946.0,,1948.0,,,41094.0,1.0,2013.0,2016.0,2.0,,,,2.0,2.0,,1300.0,2.0,,,,,,,,0.0,,5.0,1.0,2.0,1500.0,,0.0,5.0,0.0,2019.0,2,,,3.0,1.0,2.0,,,0.0,0.0,7.0,963.353122324604,750.0,5.0,5.0,1.0,3.0,2.0,3.0,False,0.8209013068259663,-0.3833728612805649,0.0282576101060607,-0.6943660531334852,0.2220236164233414,0.0
726792,,,,,,20.0,female,0.0,,,,7.0,,,5.0,3.0,1.0,3.0,1.0,3.0,,,3.0,1964.0,,1966.0,,,0.0,,,,,,,,,,,,2.0,,,,5.0,2.0,4.0,4.0,2.0,,6.0,1.0,4.0,,,0.0,,0.0,,0,,,3.0,,,,,0.0,0.0,7.0,,,5.0,3.0,1.0,3.0,1.0,3.0,False,0.4628481156586375,-0.178437361800602,-0.1362678426779772,-0.847183782673523,0.1755628772324736,0.0
729453,7456.0,5600.0,6600.0,323.1684052963999,263.88702816994174,26.0,female,0.0,4900.0,3.0,3.0,1.0,3456.0,2600.0,5.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1959.0,,1960.0,,,38092.0,1.0,2016.0,2018.0,2.0,,,,1.0,1.0,,,2.0,,,,,,,,1.0,7.0,6.0,1.0,4.0,,,0.0,5.0,0.0,,0,3.0,3.0,1.0,1.0,2.0,,,0.0,0.0,1.0,3456.0,2600.0,5.0,5.0,1.0,1.0,2.0,2.0,False,0.4875778043305292,1.688133705711139,0.1556379457193451,0.0160659138278494,-0.7975226030860468,0.0
707622,4985.0,4500.0,4985.0,0.0,0.0,38.0,male,0.0,4500.0,3.0,3.0,1.0,2665.0,2250.0,5.0,5.0,0.0,2.0,1.0,5.0,3.0,2.0,1.0,1950.0,,1952.0,2020.0,,,,,,,,,8.0,,,,,2.0,,,,,,,,0.0,7.0,6.0,4.0,4.0,8000.0,220000.0,0.0,5.0,0.0,,0,3.0,2.0,1.0,,,,8.0,0.0,202.0,1.0,2665.0,2250.0,5.0,5.0,0.0,2.0,1.0,5.0,False,-0.5347758972766831,0.7904732479388984,-0.5354848414401272,-0.5938006429208015,0.4110325509009573,0.0
705772,,,,,,24.0,male,0.0,,,,7.0,0.0,0.0,5.0,3.0,1.0,2.0,1.0,3.0,,,3.0,1963.0,,1963.0,,,0.0,2.0,2018.0,,2.0,,,,1.0,2.0,,,2.0,,,0.0,3.0,1.0,4.0,5.0,0.0,,,,,,,0.0,,0.0,,0,,,3.0,2.0,2.0,,,0.0,0.0,7.0,0.0,0.0,5.0,3.0,1.0,2.0,1.0,3.0,False,2.2413193224878083,-1.8736392952270011,0.1573508108780129,-2.3630431847645403,0.3430031869748984,0.0
700155,3854.75318166547,3095.0,3854.75318166547,387.54788806425074,123.92107467472192,39.0,female,0.0,3095.0,,,1.0,1754.75318166547,1250.0,3.0,4.0,1.0,3.0,2.0,3.0,,,2.0,1952.0,1982.0,1955.0,,,,1.0,2015.0,2019.0,2.0,,,,1.0,1.0,,,2.0,,,,,,,,0.0,,6.0,1.0,1.0,5000.0,,0.0,1.0,1.0,2010.0,3,,,2.0,1.0,2.0,,,1.0,0.0,1.0,1754.75318166547,1250.0,3.0,4.0,1.0,3.0,2.0,3.0,False,0.6345023180122791,-0.1301667375717404,0.8564128291750616,0.146558628703054,1.358791671186245,0.0
730282,4149.82646855072,3250.0,6940.71193420635,2199.8613986316905,1487.4184066642165,42.0,male,0.0,4786.5,,,3.0,1307.90950879188,1000.0,5.0,5.0,1.0,1.0,2.0,3.0,,,2.0,1952.0,,1956.0,,16.0,,1.0,2006.0,2007.0,2.0,,,,1.0,2.0,,,2.0,,,0.0,3.0,1.0,4.0,5.0,2.0,,6.0,1.0,1.0,20000.0,,0.0,5.0,0.0,2002.0,2,,,2.0,1.0,2.0,,,0.0,0.0,3.0,1307.90950879188,1000.0,5.0,5.0,1.0,1.0,2.0,3.0,False,-0.5811938436104453,0.6575989500007812,-1.5367175960665942,-1.8812373012259327,0.0815317732799757,1.0
723674,7634.02420184538,5350.0,7634.02420184538,72.67722251765305,38.92494720807616,33.0,female,0.0,5350.0,0.0,0.0,1.0,4634.02420184538,2900.0,1.0,6.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,1950.0,2019.0,1953.0,,,,1.0,2009.0,2011.0,1.0,2018.0,,,2.0,1.0,,,2.0,,,,4.0,2.0,4.0,4.0,2.0,6.0,6.0,1.0,4.0,7000.0,500000.0,0.0,5.0,1.0,,0,0.0,2.0,1.0,1.0,1.0,,,1.0,0.0,1.0,4634.02420184538,2900.0,1.0,6.0,1.0,1.0,1.0,3.0,False,-0.8734075779171768,1.3616584867234194,1.0887784452823623,0.6423682866678783,0.9031854087230572,1.0
719334,2768.0,2000.0,2768.0,33.18060248025013,48.795003647426654,28.0,female,0.0,2000.0,3.0,3.0,1.0,2768.0,2000.0,5.0,6.0,0.0,3.0,2.0,1.0,3.0,3.0,1.0,1958.0,,1958.0,,,122240.0,2.0,2019.0,,2.0,,,,,,,,2.0,,,,,,,,0.0,,3.0,1.0,4.0,4000.0,,,,0.0,,0,3.0,3.0,1.0,2.0,2.0,,,0.0,0.0,1.0,2768.0,2000.0,5.0,6.0,0.0,3.0,2.0,1.0,False,,,,,,1.0
705179,0.0,0.0,0.0,0.0,0.0,22.0,female,0.0,0.0,8.0,8.0,7.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,1.0,8.0,2.0,1.0,1964.0,,1969.0,,,,,,,,,,10.0,,,,,2.0,,,0.0,2.0,1.0,4.0,5.0,1.0,,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,8.0,2.0,1.0,,,,10.0,0.0,101.0,7.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,1.0,False,0.5070377107485518,0.6182094867001656,0.8609826171073562,1.1559630140652737,-0.0396064566796762,0.0
708394,3741.01606525828,2640.0,3026.9078374809,361.6027573142513,222.80266075840663,41.0,male,0.0,2200.0,,,1.0,1281.72580309867,960.0,1.0,1.0,1.0,2.0,1.0,2.0,,,2.0,1950.0,,1959.0,,,28816.0,1.0,2006.0,2007.0,1.0,2007.0,,,1.0,1.0,,,2.0,,,0.0,5.0,2.0,2.0,3.0,2.0,3.0,6.0,1.0,4.0,,180.0,0.0,5.0,0.0,,0,,,2.0,1.0,1.0,,,0.0,0.0,1.0,1281.72580309867,960.0,1.0,1.0,1.0,2.0,1.0,2.0,True,-0.5744541812013237,-1.050125556027443,1.4054004238658968,1.3334542873640656,-1.6167137981571558,0.0
